timestamp,device_id,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,roll,pitch,yaw
1776067473.623857,10B4260D,3.8807476688180547,-6.359126819656727,6.3331809223312625,0.008235356962576398,0.00366931764670836,-0.002750245312023396,0.240966796875,-0.2880859375,-0.870361328125,-44.94966561097021,-23.42835777230168,61.698527186297476
1776067473.623857,10B42626,1.0844075607734058,-2.335461931904775,9.397032129769743,0.0018312947172952313,0.0018308179075549292,-9.355135328975904e-07,-0.013916015625,-0.543212890625,-0.15771484375,-13.788074550039434,-6.442180962323299,88.60204066925344
1776067473.639611,10B4260D,3.866130458950446,-6.3579509549363316,6.348940114491666,0.009153533596691212,0.0027509897135883023,-0.004578577020521397,0.23681640625,-0.280517578125,-0.86669921875,-44.93602061107296,-23.42612283536763,61.68850717310151
1776067473.639611,10B42626,1.1138343624290037,-2.3054903258661055,9.411791894545354,0.006408216565251463,-0.003662932698874354,9.248748413730617e-06,-0.015869140625,-0.536376953125,-0.156005859375,-13.779008193908673,-6.445216892973367,88.59903137286757
1776067473.655527,10B4260D,3.8812843213061488,-6.371569476096008,6.335168975610437,0.004582700878090154,-0.0009211332020387273,-0.0054880390243925384,0.242431640625,-0.298583984375,-0.87890625,-44.93463008617156,-23.42948744796192,61.68173388269116
1776067473.655586,10B42626,1.0991183371643964,-2.333925058327091,9.4413379420298,0.003661947522770509,0.0036628231271547216,0.0009133480257171537,-0.01171875,-0.552978515625,-0.166015625,-13.77274992919797,-6.441484819135531,88.59698086153523
1776067473.671142,10B4260D,3.896519096233107,-6.385308271070578,6.335795420166873,0.005494457551971671,0.0009137837571630123,-0.004576487434735822,0.24169921875,-0.281494140625,-0.86328125,-44.91921176915766,-23.427226498622094,61.67969333472372
1776067473.671142,10B42626,1.098106040937192,-2.33340667430124,9.456219929529794,0.002746382924879641,0.008241797634612585,0.00182212724957452,-0.011474609375,-0.536865234375,-0.151611328125,-13.77078876360121,-6.433097748369027,88.58953685233769
1776067473.686854,10B4260D,3.8821820517409398,-6.384473016734878,6.321919073570482,0.00823987701507747,0.0009233138478950908,-0.0027437101264748665,0.238525390625,-0.287353515625,-0.878173828125,-44.90966589906357,-23.424312313508537,61.664340027898675
1776067473.686854,10B42626,1.097449089194544,-2.3183099915034915,9.441731544234857,0.0036621115724301805,-5.547871445662605e-07,2.9344292343580656e-06,-0.01708984375,-0.540771484375,-0.1640625,-13.760612494119291,-6.432995188091872,88.58288257281751
1776067473.702324,10B4260D,3.8677013901045596,-6.354230853047828,6.337146925967404,0.0036612911105227057,0.0027365801422338204,-0.006413477521510166,0.237548828125,-0.290283203125,-0.87060546875,-44.90785685038133,-23.42629461484158,61.658738692720654
1776067473.702324,10B42626,1.112404029290082,-2.3322118259991282,9.427308457818249,0.00640813285861178,-0.003663077635334141,1.0191934663890376e-05,-0.01708984375,-0.5439453125,-0.158935546875,-13.757407974322986,-6.436193825326205,88.58228762845351
1776067473.718042,10B4260D,3.868268662790199,-6.382863296417059,6.323129416707932,0.0036651760176881413,-5.184649045701885e-06,-0.004575215285237212,0.228271484375,-0.284423828125,-0.862548828125,-44.90018789036153,-23.4268351726319,61.659181920186455
1776067473.718042,10B42626,1.0977883323498052,-2.316861282670272,9.398141923728208,0.0036619697432402434,0.0036628652690464695,0.0009130966388860934,-0.02587890625,-0.5390625,-0.154296875,-13.751915745294829,-6.432704356839966,88.58122076646367
1776067473.733408,10B4260D,3.8834256258797946,-6.367243468600084,6.338205390958229,0.005497459234457453,-6.561835218830579e-06,-0.006405061118777813,0.236083984375,-0.28857421875,-0.871826171875,-44.89722523195823,-23.432727759228673,61.67118609556091
1776067473.733408,10B42626,1.111541502877355,-2.330951181622301,9.427721970888802,0.0027461522805258573,0.006410932299025342,0.0018238661799291275,-0.01904296875,-0.542724609375,-0.1591796875,-13.745608600456952,-6.427018854829817,88.59282257400837
1776067473.748961,10B4260D,3.883728532666743,-6.351653773731673,6.324294631058734,0.008236237614337142,0.002755261214221577,-0.0027485731437844217,0.24658203125,-0.2841796875,-0.878662109375,-44.88844096428225,-23.431476343571525,61.67305423057478
1776067473.748961,10B42626,1.0962641933255306,-2.330683694406199,9.427835778734778,0.0009149077692823858,0.0009167293669529506,0.0009149466402642819,-0.009521484375,-0.54150390625,-0.1669921875,-13.743649425641403,-6.426246364702897,88.59510504986385
1776067473.764605,10B4260D,3.883729291368952,-6.350704123043129,6.325247776080352,0.00640518151304725,0.002751639941214177,-0.0027498215534926085,0.2333984375,-0.291748046875,-0.8701171875,-44.88460998986498,-23.427588722753807,61.652338071329616
1776067473.764605,10B42626,1.096499226477,-2.315637769930884,9.3985939498352,0.005491704031689148,-0.0036617359803843915,0.0009257389076346534,-0.020751953125,-0.546142578125,-0.156005859375,-13.743768827581862,-6.4289990250765605,88.58443690357554
1776067473.779761,10B4260D,3.8692650337096133,-6.3645899239884915,6.340609807515087,0.003662906893628676,0.0009125172232609265,-0.0036621094027125736,0.239013671875,-0.284423828125,-0.87451171875,-44.87740966648055,-23.428771616325427,61.662524734974404
1776067473.779761,10B42626,1.1110872775929819,-2.314825877927334,9.413461395734513,0.004577582815008643,0.003662650199994446,0.0009136908776254865,-0.015625,-0.5390625,-0.164794921875,-13.734552323058535,-6.425965948603283,88.58858209420282
